order_id;manufactory;product_name;segment;category;subcategory;product_id;product_available
US-2021-157035;Xerox;Xerox 188;Corporate;Office Supplies;Paper;1382;108
US-2021-106208;3M;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;Consumer;Office Supplies;Appliances;1312;89
US-2021-112823;Maxell;Maxell 4.7GB DVD-RW 3/Pack;Consumer;Technology;Accessories;357;335
US-2021-115693;Boston;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;Home Office;Office Supplies;Art;1029;69
US-2021-121650;Global;Global Super Steno Chair;Corporate;Furniture;Chairs;793;52
US-2021-121650;Bretford;Bretford CR8500 Series Meeting Room Furniture;Corporate;Furniture;Tables;745;77
US-2021-121650;Avery;Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink;Corporate;Office Supplies;Art;1013;428
US-2021-121650;Universal;Permanent Self-Adhesive File Folder Labels for Typewriters by Universal;Corporate;Office Supplies;Labels;1048;216
US-2021-127502;Avery;Avery File Folder Labels;Consumer;Office Supplies;Labels;350;29
US-2021-138093;Global;Global Ergonomic Managers Chair;Corporate;Furniture;Chairs;1434;109
US-2021-138093;Other;Manco Dry-Lighter Erasable Highlighter;Corporate;Office Supplies;Art;1471;478
US-2021-138093;Other;Astroparche Fine Business Paper;Corporate;Office Supplies;Paper;1133;18
US-2021-138093;Other;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";Corporate;Office Supplies;Paper;1011;404
US-2021-138093;Cisco;Cisco 8x8 Inc. 6753i IP Business Phone System;Corporate;Technology;Phones;201;154
US-2021-143105;Avery;Avery 486;Home Office;Office Supplies;Labels;1322;225
US-2021-143105;Xerox;Xerox 1883;Home Office;Office Supplies;Paper;1271;108
US-2021-143105;Adams;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;Home Office;Office Supplies;Paper;1587;434
US-2021-143105;Hewlett-Packard;Hewlett Packard 610 Color Digital Copier / Printer;Home Office;Technology;Copiers;940;368
US-2021-168732;Staples in misc. colors;Staples in misc. colors;Consumer;Office Supplies;Art;108;293
US-2021-168732;Xerox;Xerox 201;Consumer;Office Supplies;Paper;1588;278
US-2021-168732;Memorex;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack;Consumer;Technology;Accessories;962;144
US-2021-104346;Bush;Bush Westfield Collection Bookcases, Dark Cherry Finish;Consumer;Furniture;Bookcases;1589;80
US-2021-104346;DAX;DAX Wood Document Frame;Consumer;Furniture;Furnishings;205;152
US-2021-104346;Master Caster;Master Caster Door Stop, Large Neon Orange;Consumer;Furniture;Furnishings;744;356
US-2021-104346;Bevis;Bevis Rectangular Conference Tables;Consumer;Furniture;Tables;1062;246
US-2021-104346;Newell;Newell 313;Consumer;Office Supplies;Art;839;79
US-2021-104346;Newell;Newell 326;Consumer;Office Supplies;Art;1590;295
US-2021-104346;Xerox;Xerox 1932;Consumer;Office Supplies;Paper;1591;302
US-2021-104346;Avery;Avery Personal Creations Heavyweight Cards;Consumer;Office Supplies;Paper;1592;393
US-2021-104346;Logitech;Logitech Keyboard K120;Consumer;Technology;Accessories;1316;57
US-2021-106362;GBC;GBC Plasticlear Binding Covers;Consumer;Office Supplies;Binders;1465;479
US-2021-120572;Acco;Acco D-Ring Binder w/DublLock;Consumer;Office Supplies;Binders;583;52
US-2021-134082;GBC;GBC Recycled Grain Textured Covers;Home Office;Office Supplies;Binders;83;196
US-2021-135853;Ibico;Ibico Covers for Plastic or Wire Binding Elements;Consumer;Office Supplies;Binders;873;121
US-2021-135853;Maxell;Maxell 4.7GB DVD+RW 3/Pack;Consumer;Technology;Accessories;1593;25
US-2021-135853;Other;BlackBerry Q10;Consumer;Technology;Phones;696;257
US-2021-150560;Other;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;Consumer;Office Supplies;Labels;493;286
US-2021-155761;Eldon;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;Consumer;Office Supplies;Storage;833;303
US-2021-155761;Logitech;Logitech Wireless Performance Mouse MX for PC and Mac;Consumer;Technology;Accessories;439;39
US-2021-110870;Staple remover;Staple remover;Consumer;Office Supplies;Supplies;490;332
US-2021-110870;Logitech;Logitech Wireless Marathon Mouse M705;Consumer;Technology;Accessories;266;47
US-2021-127481;Xerox;Xerox 1930;Corporate;Office Supplies;Paper;1594;226
US-2021-127481;Xerox;Xerox 1916;Corporate;Office Supplies;Paper;646;493
US-2021-129042;Rogers;Rogers Handheld Barrel Pencil Sharpener;Consumer;Office Supplies;Art;8;165
US-2021-134075;Eldon;Eldon Cleatmat Chair Mats for Medium Pile Carpets;Consumer;Furniture;Furnishings;191;267
US-2021-134075;Standard;Standard Rollaway File with Lock;Consumer;Office Supplies;Storage;1121;22
US-2021-145065;Other;Recycled Premium Regency Composition Covers;Consumer;Office Supplies;Binders;1488;254
US-2021-145065;Other;Staples;Consumer;Office Supplies;Fasteners;80;261
US-2021-154620;Other;Lifetime Advantage Folding Chairs, 4/Carton;Consumer;Furniture;Chairs;374;149
US-2021-155586;Newell;Newell 311;Consumer;Office Supplies;Art;1362;353
US-2021-155586;Peel & Seel;Peel & Seel Envelopes;Consumer;Office Supplies;Envelopes;808;134
US-2021-155586;Other;"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""";Consumer;Office Supplies;Paper;1545;155
US-2021-167220;Other;AmazonBasics 3-Button USB Wired Mouse;Consumer;Technology;Accessories;1540;98
US-2021-125423;Avery;Avery 513;Consumer;Office Supplies;Labels;466;298
US-2021-139962;Other;Flexible Leather- Look Classic Collection Ring Binder;Home Office;Office Supplies;Binders;935;268
US-2021-139962;Xerox;Xerox 222;Home Office;Office Supplies;Paper;1379;36
US-2021-148250;Fellowes;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;Corporate;Office Supplies;Appliances;1595;333
US-2021-148250;Xerox;Xerox 213;Corporate;Office Supplies;Paper;311;119
US-2021-157770;Angle-D;Angle-D Binders with Locking Rings, Label Holders;Consumer;Office Supplies;Binders;766;170
US-2021-157770;Logitech;Logitech K350 2.4Ghz Wireless Keyboard;Consumer;Technology;Accessories;1525;445
US-2021-157770;Memorex;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;Consumer;Technology;Accessories;303;435
US-2021-157770;Plantronics;Plantronics Voyager Pro Legend;Consumer;Technology;Phones;412;216
US-2021-114048;Staple-based wall hangings;Staple-based wall hangings;Consumer;Furniture;Furnishings;624;226
US-2021-119592;3-ring staple pack;3-ring staple pack;Corporate;Office Supplies;Binders;27;339
US-2021-123232;HTC;HTC One;Consumer;Technology;Phones;1195;172
US-2021-125066;Other;Stackable Trays;Corporate;Furniture;Furnishings;1147;399
US-2021-125066;Boston;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;Corporate;Office Supplies;Art;1029;12
US-2021-126347;Micro Innovations;Micro Innovations USB RF Wireless Keyboard with Mouse;Consumer;Technology;Accessories;1596;147
US-2021-130253;Master Caster;Master Caster Door Stop, Gray;Home Office;Furniture;Furnishings;1597;43
US-2021-141593;Bush;Bush Andora Conference Table, Maple/Graphite Gray Finish;Corporate;Furniture;Tables;1598;161
US-2021-141593;GBC;GBC Laser Imprintable Binding System Covers, Desert Sand;Corporate;Office Supplies;Binders;778;232
US-2021-141593;Ibico;Ibico Recycled Grain-Textured Covers;Corporate;Office Supplies;Binders;1599;173
US-2021-141593;Xerox;Xerox 23;Corporate;Office Supplies;Paper;733;220
US-2021-146696;Wilson Jones;Wilson Jones Standard D-Ring Binders;Consumer;Office Supplies;Binders;753;162
US-2021-109638;3M;3M Office Air Cleaner;Consumer;Office Supplies;Appliances;1600;393
US-2021-109638;Acco;Acco D-Ring Binder w/DublLock;Consumer;Office Supplies;Binders;583;317
US-2021-109638;Logitech;Logitech G700s Rechargeable Gaming Mouse;Consumer;Technology;Accessories;671;111
US-2021-137225;Sanford;Sanford Colorific Eraseable Coloring Pencils, 12 Count;Home Office;Office Supplies;Art;1564;333
US-2021-147830;Howard Miller;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";Consumer;Furniture;Furnishings;316;139
US-2021-147830;Plantronics;Plantronics Savi W720 Multi-Device Wireless Headset System;Consumer;Technology;Accessories;1206;59
US-2021-147830;Cubify;Cubify CubeX 3D Printer Double Head Print;Consumer;Technology;Machines;1601;9
US-2021-147830;Panasonic;Panasonic KX TS3282W Corded phone;Consumer;Technology;Phones;1207;159
US-2021-150308;Cisco;Cisco Small Business SPA 502G VoIP phone;Corporate;Technology;Phones;1602;362
US-2021-162544;Xerox;Xerox 190;Consumer;Office Supplies;Paper;220;442
US-2021-129637;Howard Miller;"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock";Consumer;Furniture;Furnishings;18;344
US-2021-129637;Newell;Newell 35;Consumer;Office Supplies;Art;175;16
US-2021-129637;Tennsco;Tennsco Double-Tier Lockers;Consumer;Office Supplies;Storage;1002;385
US-2021-134117;Sanford;Sanford Colorific Eraseable Coloring Pencils, 12 Count;Consumer;Office Supplies;Art;1564;145
US-2021-134117;Sanford;Sanford 52201 APSCO Electric Pencil Sharpener;Consumer;Office Supplies;Art;692;295
US-2021-134117;Avery;Avery Arch Ring Binders;Consumer;Office Supplies;Binders;393;341
US-2021-134117;Panasonic;Panasonic KX TS3282W Corded phone;Consumer;Technology;Phones;1207;474
US-2021-138121;Global;Global Value Steno Chair, Gray;Consumer;Furniture;Chairs;666;496
US-2021-138121;Hon;Hon Valutask Swivel Chairs;Consumer;Furniture;Chairs;1603;30
US-2021-138121;Other;Harbour Creations 67200 Series Stacking Chairs;Consumer;Furniture;Chairs;1167;163
US-2021-138121;Tenex;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;Consumer;Furniture;Furnishings;760;239
US-2021-138121;GBC;GBC Plastic Binding Combs;Consumer;Office Supplies;Binders;115;393
US-2021-107468;Newell;Newell 320;Corporate;Office Supplies;Art;805;321
US-2021-120161;Fellowes;Fellowes Officeware Wire Shelving;Consumer;Office Supplies;Storage;438;474
US-2021-137533;Xerox;Xerox 226;Home Office;Office Supplies;Paper;291;105
US-2021-137960;Imation;Imation Bio 8GB USB Flash Drive Imation Corp;Consumer;Technology;Accessories;1281;479
US-2021-153038;Master Caster;Master Caster Door Stop, Brown;Corporate;Furniture;Furnishings;111;356
US-2021-153038;Other;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";Corporate;Office Supplies;Envelopes;474;294
US-2021-153038;Avery;Avery 507;Corporate;Office Supplies;Labels;1517;331
US-2021-100685;Other;Self-Adhesive Ring Binder Labels;Corporate;Office Supplies;Binders;537;260
US-2021-100685;Other;Bagged Rubber Bands;Corporate;Office Supplies;Fasteners;1371;316
US-2021-100685;Other;White Computer Printout Paper by Universal;Corporate;Office Supplies;Paper;653;71
US-2021-109113;Maxell;Maxell 4.7GB DVD+RW 3/Pack;Home Office;Technology;Accessories;1593;3
US-2021-110261;Samsung;Samsung Rugby III;Consumer;Technology;Phones;987;15
US-2021-115399;Avery;Avery 474;Consumer;Office Supplies;Labels;1453;400
US-2021-127453;Avanti;Avanti 4.4 Cu. Ft. Refrigerator;Consumer;Office Supplies;Appliances;1177;125
US-2021-127453;Hoover;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;Consumer;Office Supplies;Appliances;1245;205
US-2021-127453;Fellowes;Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection;Consumer;Office Supplies;Appliances;517;323
US-2021-134558;Bretford;Bretford Rectangular Conference Table Tops;Home Office;Furniture;Tables;179;21
US-2021-134558;Xerox;Xerox 1903;Home Office;Office Supplies;Paper;936;151
US-2021-134558;Logitech;Logitech diNovo Edge Keyboard;Home Office;Technology;Accessories;1550;426
US-2021-157084;Plantronics;Plantronics Savi W720 Multi-Device Wireless Headset System;Consumer;Technology;Accessories;1206;51
US-2021-157084;Other;ShoreTel ShorePhone IP 230 VoIP phone;Consumer;Technology;Phones;1345;64
US-2021-120712;Fellowes;Fellowes Super Stor/Drawer;Consumer;Office Supplies;Storage;381;448
US-2021-123218;Sauder;Sauder Facets Collection Library, Sky Alder Finish;Consumer;Furniture;Bookcases;76;297
US-2021-123218;Logitech;Logitech G600 MMO Gaming Mouse;Consumer;Technology;Accessories;104;307
US-2021-123218;Apple;Apple iPhone 5C;Consumer;Technology;Phones;47;477
US-2021-137071;Other;Hypercom P1300 Pinpad;Home Office;Technology;Accessories;128;228
US-2021-141754;Avery;Avery 486;Home Office;Office Supplies;Labels;1322;485
US-2021-154144;Other;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;Corporate;Office Supplies;Paper;270;52
US-2021-154795;Nu-Dell;Nu-Dell Float Frame 11 x 14 1/2;Consumer;Furniture;Furnishings;672;440
US-2021-154795;Other;#6 3/4 Gummed Flap White Envelopes;Consumer;Office Supplies;Envelopes;1492;364
US-2021-158148;Acco;Acco 6 Outlet Guardian Standard Surge Suppressor;Consumer;Office Supplies;Appliances;637;196
US-2021-158918;Easy-staple paper;Easy-staple paper;Consumer;Office Supplies;Paper;367;338
US-2021-112375;Other;Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13;Consumer;Office Supplies;Envelopes;1604;207
US-2021-112375;Memorex;Memorex Micro Travel Drive 4 GB;Consumer;Technology;Accessories;650;277
US-2021-126214;Bevis;Bevis 36 x 72 Conference Tables;Consumer;Furniture;Tables;297;398
US-2021-126214;Enermax;Enermax Acrylux Wireless Keyboard;Consumer;Technology;Accessories;1187;350
US-2021-127019;Belkin;Belkin 6 Outlet Metallic Surge Strip;Corporate;Office Supplies;Appliances;186;382
US-2021-154284;Howard Miller;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";Home Office;Furniture;Furnishings;562;450
US-2021-154284;Sanford;Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set;Home Office;Office Supplies;Art;1343;336
US-2021-154284;Enermax;Enermax Acrylux Wireless Keyboard;Home Office;Technology;Accessories;1187;182
US-2021-154284;Other;Star Micronics TSP800 TSP847IIU Receipt Printer;Home Office;Technology;Machines;899;382
US-2021-161795;Other;OIC #2 Pencils, Medium Soft;Corporate;Office Supplies;Art;513;266
US-2021-165414;Anker;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;Consumer;Technology;Phones;1605;281
US-2021-153612;Newell;Newell 336;Home Office;Office Supplies;Art;1447;298
US-2021-157287;Other;Harbour Creations Steel Folding Chair;Corporate;Furniture;Chairs;121;218
US-2021-157287;Tennsco;Tennsco Lockers, Sand;Corporate;Office Supplies;Storage;1270;471
US-2021-117828;Belkin;Belkin Premiere Surge Master II 8-outlet surge protector;Consumer;Office Supplies;Appliances;1161;242
US-2021-103471;Atlantic;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;Consumer;Furniture;Bookcases;1209;354
US-2021-103471;Dixon;Dixon My First Ticonderoga Pencil, #2;Consumer;Office Supplies;Art;541;209
US-2021-120103;Other;Magna Visual Magnetic Picture Hangers;Consumer;Furniture;Furnishings;1520;191
US-2021-120103;Other;Computer Printout Paper with Letter-Trim Perforations;Consumer;Office Supplies;Paper;1174;61
US-2021-120103;Clearsounds;ClearSounds CSC500 Amplified Spirit Phone Corded phone;Consumer;Technology;Phones;1095;179
US-2021-124653;Smead;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;Corporate;Office Supplies;Labels;910;223
US-2021-124653;Xerox;Xerox 1887;Corporate;Office Supplies;Paper;159;386
US-2021-124653;Xerox;Xerox 1967;Corporate;Office Supplies;Paper;185;268
US-2021-128587;Eldon;Eldon Regeneration Recycled Desk Accessories, Black;Corporate;Furniture;Furnishings;1521;490
US-2021-128587;Canon;Canon PC1060 Personal Laser Copier;Corporate;Technology;Copiers;1251;456
US-2021-135538;SAFCO;SAFCO Arco Folding Chair;Corporate;Furniture;Chairs;786;428
US-2021-158456;Avery;Avery Hole Reinforcements;Consumer;Office Supplies;Binders;243;160
US-2021-158456;Other;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;Consumer;Office Supplies;Fasteners;693;388
US-2021-169397;Executive Impressions;"Executive Impressions 14"" Two-Color Numerals Wall Clock";Consumer;Furniture;Furnishings;1305;408
US-2021-169397;Stanley;Stanley Bostitch Contemporary Electric Pencil Sharpeners;Consumer;Office Supplies;Art;1606;43
US-2021-169397;Ibico;Ibico Standard Transparent Covers;Consumer;Office Supplies;Binders;275;14
US-2021-169397;Other;OIC Bulk Pack Metal Binder Clips;Consumer;Office Supplies;Fasteners;992;218
US-2021-169397;Other;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;Consumer;Office Supplies;Paper;864;52
US-2021-169397;Other;Swingline SM12-08 MicroCut Jam Free Shredder;Consumer;Technology;Machines;192;468
US-2021-111780;Other;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;Consumer;Office Supplies;Paper;1402;328
US-2021-111780;Other;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);Consumer;Office Supplies;Paper;685;32
US-2021-111780;Brother;Brother DCP1000 Digital 3 in 1 Multifunction Machine;Consumer;Technology;Copiers;359;149
US-2021-113152;Atlantic;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;Consumer;Furniture;Bookcases;1209;421
US-2021-113152;Plantronics;Plantronics Savi W720 Multi-Device Wireless Headset System;Consumer;Technology;Accessories;1206;320
US-2021-136749;Tenex;Tenex B1-RE Series Chair Mats for Low Pile Carpets;Consumer;Furniture;Furnishings;276;458
US-2021-136749;Other;Tuf-Vin Binders;Consumer;Office Supplies;Binders;1411;172
US-2021-143980;Kensington;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;Home Office;Office Supplies;Appliances;1334;430
US-2021-144288;Avery;Avery 474;Consumer;Office Supplies;Labels;1453;323
US-2021-144288;Xerox;Xerox 227;Consumer;Office Supplies;Paper;1441;403
US-2021-144890;Xerox;Xerox 1949;Home Office;Office Supplies;Paper;403;168
US-2021-147739;Tenex;Tenex Antistatic Computer Chair Mats;Corporate;Furniture;Furnishings;990;64
US-2021-153717;Rush;Rush Hierlooms Collection Rich Wood Bookcases;Corporate;Furniture;Bookcases;1607;423
US-2021-153717;Newell;Newell 351;Corporate;Office Supplies;Art;45;167
US-2021-153717;Xerox;Xerox 1978;Corporate;Office Supplies;Paper;741;104
US-2021-153717;Logitech;Logitech B530 USB Headset - headset - Full size, Binaural;Corporate;Technology;Phones;550;24
US-2021-111073;KI;KI Adjustable-Height Table;Consumer;Furniture;Tables;280;496
US-2021-119550;Office Star;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;Home Office;Furniture;Chairs;1608;462
US-2021-124933;Xerox;Xerox 1906;Consumer;Office Supplies;Paper;1192;202
US-2021-158792;Other;Staples;Consumer;Office Supplies;Fasteners;80;22
US-2021-101889;Riverside;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;Corporate;Furniture;Tables;765;348
US-2021-101889;Staple envelope;Staple envelope;Corporate;Office Supplies;Envelopes;29;94
US-2021-103870;O'Sullivan;O'Sullivan 5-Shelf Heavy-Duty Bookcases;Corporate;Furniture;Bookcases;1609;256
US-2021-103870;Executive Impressions;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";Corporate;Furniture;Furnishings;1610;39
US-2021-103870;Staple magnet;Staple magnet;Corporate;Office Supplies;Storage;162;238
US-2021-103870;Maxell;Maxell CD-R Discs;Corporate;Technology;Accessories;879;210
US-2021-103870;SanDisk;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;Corporate;Technology;Accessories;410;77
US-2021-117415;Atlantic;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;Home Office;Furniture;Bookcases;1026;78
US-2021-117415;Global;Global Fabric Manager's Chair, Dark Gray;Home Office;Furniture;Chairs;1205;397
US-2021-117415;Other;"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes";Home Office;Office Supplies;Envelopes;1611;179
US-2021-117415;Plantronics;Plantronics HL10 Handset Lifter;Home Office;Technology;Phones;440;430
US-2021-130113;Fellowes;Fellowes Super Stor/Drawer Files;Corporate;Office Supplies;Storage;890;47
US-2021-130113;Other;Geemarc AmpliPOWER60;Corporate;Technology;Phones;446;102
US-2021-134782;Strathmore;Strathmore #10 Envelopes, Ultimate White;Consumer;Office Supplies;Envelopes;388;186
US-2021-148376;Belkin;Belkin F9G930V10-GRY 9 Outlet Surge;Consumer;Office Supplies;Appliances;317;56
US-2021-148376;Avery;Avery 497;Consumer;Office Supplies;Labels;1612;224
US-2021-151589;Xerox;Xerox 1917;Consumer;Office Supplies;Paper;951;83
US-2021-151589;Cisco;Cisco SPA 502G IP Phone;Consumer;Technology;Phones;1613;267
US-2021-155145;Maxell;Maxell 4.7GB DVD-R 5/Pack;Corporate;Technology;Accessories;590;134
US-2021-163783;Sterilite;Sterilite Show Offs Storage Containers;Home Office;Office Supplies;Storage;238;75
US-2021-165085;Kensington;Kensington 7 Outlet MasterPiece Power Center;Home Office;Office Supplies;Appliances;787;147
US-2021-165085;Xerox;Xerox 1950;Home Office;Office Supplies;Paper;1614;156
US-2021-119697;Other;Lenovo 17-Key USB Numeric Keypad;Consumer;Technology;Accessories;1381;388
US-2021-148859;Tenex;Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;Consumer;Office Supplies;Storage;1615;312
US-2021-130855;Acme;Acme Serrated Blade Letter Opener;Consumer;Office Supplies;Supplies;719;476
US-2021-135580;Tyvek;Tyvek Side-Opening Peel & Seel Expanding Envelopes;Consumer;Office Supplies;Envelopes;1327;167
US-2021-135580;Xerox;Xerox 1929;Consumer;Office Supplies;Paper;709;42
US-2021-135580;Other;2300 Heavy-Duty Transfer File Systems by Perma;Consumer;Office Supplies;Storage;354;137
US-2021-135580;Zebra;Zebra GX420t Direct Thermal/Thermal Transfer Printer;Consumer;Technology;Machines;1358;144
US-2021-135580;Cisco;Cisco SPA 502G IP Phone;Consumer;Technology;Phones;1613;236
US-2021-109197;Ibico;Ibico Hi-Tech Manual Binding System;Consumer;Office Supplies;Binders;9;83
US-2021-109470;Ibico;Ibico Plastic Spiral Binding Combs;Corporate;Office Supplies;Binders;414;414
US-2021-109470;GBC;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;Corporate;Office Supplies;Binders;452;322
US-2021-109470;Other;Aluminum Screw Posts;Corporate;Office Supplies;Binders;1291;278
US-2021-109470;Other;Tuf-Vin Binders;Corporate;Office Supplies;Binders;1411;14
US-2021-120901;Stockwell;Stockwell Push Pins;Consumer;Office Supplies;Fasteners;158;425
US-2021-120901;Fellowes;Fellowes Stor/Drawer Steel Plus Storage Drawers;Consumer;Office Supplies;Storage;30;249
US-2021-120901;Staple remover;Staple remover;Consumer;Office Supplies;Supplies;490;217
US-2021-139780;Fellowes;Fellowes Presentation Covers for Comb Binding Machines;Corporate;Office Supplies;Binders;436;387
US-2021-156377;Eldon;Eldon Expressions Wood Desk Accessories, Oak;Consumer;Furniture;Furnishings;975;42
US-2021-156377;Newell;Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders;Consumer;Office Supplies;Binders;569;447
US-2022-160304;Bush;Bush Westfield Collection Bookcases, Medium Cherry Finish;Corporate;Furniture;Bookcases;1418;483
US-2022-160304;Other;GE 30522EE2;Corporate;Technology;Phones;746;173
US-2022-105207;Hon;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;Corporate;Furniture;Tables;958;147
US-2022-105207;Storex;Storex Dura Pro Binders;Corporate;Office Supplies;Binders;55;93
US-2022-116365;Imation;Imation Clip USB flash drive - 8 GB;Corporate;Technology;Accessories;401;423
US-2022-116365;WD My Passport;WD My Passport Ultra 1TB Portable External Hard Drive;Corporate;Technology;Accessories;925;209
US-2022-116365;AT&T;AT&T 17929 Lendline Telephone;Corporate;Technology;Phones;79;178
US-2022-125206;Other;Recycled Steel Personal File for Hanging File Folders;Consumer;Office Supplies;Storage;72;178
US-2022-158211;Newell;Newell 312;Corporate;Office Supplies;Art;16;292
US-2022-158211;Avery;Avery Arch Ring Binders;Corporate;Office Supplies;Binders;393;215
US-2022-164630;Hewlett-Packard;Hewlett Packard 310 Color Digital Copier;Corporate;Technology;Copiers;1478;196
US-2022-134474;Newell;Newell 337;Corporate;Office Supplies;Art;1616;146
US-2022-134474;Logitech;Logitech MX Performance Wireless Mouse;Corporate;Technology;Accessories;1617;174
US-2022-134474;Logitech;Logitech B530 USB Headset - headset - Full size, Binaural;Corporate;Technology;Phones;550;362
US-2022-101938;Panasonic;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;Home Office;Office Supplies;Art;1247;334
US-2022-158806;Executive Impressions;"Executive Impressions 13"" Clairmont Wall Clock";Consumer;Furniture;Furnishings;194;133
US-2022-158806;Xerox;Xerox 212;Consumer;Office Supplies;Paper;1426;21
US-2022-100461;Atlantic;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;Corporate;Furniture;Bookcases;1026;484
US-2022-100461;Other;Plastic Binding Combs;Corporate;Office Supplies;Binders;959;134
US-2022-137295;Newell;Newell 319;Consumer;Office Supplies;Art;263;29
US-2022-137295;XtraLife;"XtraLife ClearVue Slant-D Ring Binder, White, 3""";Consumer;Office Supplies;Binders;1248;79
US-2022-137295;Avaya;Avaya 5410 Digital phone;Consumer;Technology;Phones;1618;460
US-2022-108882;Logitech;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;Corporate;Technology;Accessories;1619;42
US-2022-108882;Other;netTALK DUO VoIP Telephone Service;Corporate;Technology;Phones;434;83
US-2022-126543;DAX;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;Corporate;Furniture;Furnishings;1336;442
US-2022-116547;Other;24-Hour Round Wall Clock;Corporate;Furniture;Furnishings;406;452
US-2022-116547;Logitech;Logitech Media Keyboard K200;Corporate;Technology;Accessories;1571;53
US-2022-163937;DAX;DAX Value U-Channel Document Frames, Easel Back;Consumer;Furniture;Furnishings;20;479
US-2022-126529;Xerox;Xerox 2;Home Office;Office Supplies;Paper;507;266
US-2022-126529;Xerox;Xerox 1935;Home Office;Office Supplies;Paper;1583;60
US-2022-126529;Other;Cyber Acoustics AC-202b Speech Recognition Stereo Headset;Home Office;Technology;Phones;1620;26
US-2022-141887;Ultra;Ultra Door Push Plate;Home Office;Furniture;Furnishings;50;288
US-2022-133368;Electrix;Electrix Fluorescent Magnifier Lamps & Weighted Base;Consumer;Furniture;Furnishings;1621;120
US-2022-133368;Xerox;Xerox 1882;Consumer;Office Supplies;Paper;1025;225
US-2022-137848;Other;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";Consumer;Office Supplies;Binders;740;409
US-2022-137848;Other;#10 Gummed Flap White Envelopes, 100/Box;Consumer;Office Supplies;Envelopes;1530;189
US-2022-137848;Xerox;Xerox 1959;Consumer;Office Supplies;Paper;1211;191
US-2022-140746;Bevis;"Bevis Round Bullnose 29"" High Table Top";Consumer;Furniture;Tables;933;69
US-2022-152072;Other;American Pencil;Home Office;Office Supplies;Art;207;198
US-2022-152072;Other;Quality Park Security Envelopes;Home Office;Office Supplies;Envelopes;1077;206
US-2022-152072;Logitech;Logitech Gaming G510s - Keyboard;Home Office;Technology;Accessories;710;65
US-2022-166912;Xerox;Xerox 1893;Home Office;Office Supplies;Paper;1031;161
US-2022-121755;Wilson Jones;Wilson Jones Active Use Binders;Consumer;Office Supplies;Binders;1047;422
